image_name,channel,camera_name,X,Y,Z,col_sample,row_sample
N910A6_ch01_main_20251001180000_20251001180626.tiff,1,NVR1_N910A6_ch1_main,0.3711196561343968,7.058462891249476,-7.789384365,3350.9487,348.60663
N910A6_ch01_main_20251001180000_20251001180626.tiff,1,NVR1_N910A6_ch1_main,0.1885106260306202,6.998394131347179,-7.83154583,3310.2913,338.59503
N910A6_ch01_main_20251001180000_20251001180626.tiff,1,NVR1_N910A6_ch1_main,0.10715999634703621,7.670551433083787,-7.782996655,3278.4128,129.86942
N910A6_ch01_main_20251001180000_20251001180626.tiff,1,NVR1_N910A6_ch1_main,0.079406005,7.785036654628306,-7.785191536,3271.8416,95.604515
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-6.815118093,7.007532225601775,-8.123700142,482.59955,593.3913
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-5.98347453,8.115519982645308,-8.066366196,880.0227,176.9519
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-5.429574753,5.914664156443069,-8.059538841,834.48303,1218.7836
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-8.139033614,6.150328120792695,-7.78631258,68.44772,824.7972
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-7.91073792,5.136010250373263,-7.786174774,87.86491,1208.1945
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-6.378077508,3.993052219258888,-8.074741364,487.9383,1761.0437
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-5.407261918,4.078554594795738,-8.053502083,778.162,1891.3853
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-5.442069412,4.550941997558854,-8.05423069,772.6763,1736.811
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-2.555164106,5.195730608765375,-8.071528435,1985.1625,1865.107
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-3.01653347,6.9437418368558665,-8.076449394,2030.6036,1084.78
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-0.093145289,5.882190049156445,-8.095290184,2952.9143,1771.412
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,0.6918766578310169,6.183468742,-7.801033497,3243.4756,1737.01
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,0.5115292342961766,7.101491232953095,-7.796264648,3326.8362,1416.2167
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,0.073758809,7.791019753268426,-7.787930489,3326.5999,1120.2985
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,0.10460408555809408,7.665068206851252,-7.787291527,3320.6963,1166.8314
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,0.25368959084153175,7.698483923247646,-7.787387848,3357.1587,1168.5677
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,0.2305556331994012,7.8218650299420185,-7.79060936,3362.3677,1121.6875
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-0.274087218,9.725142049394917,-7.783625126,3379.0193,344.58817
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-6.038607127,6.235772085,-8.060022354,596.91864,1006.2301
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-7.109723177,6.811914450140773,-8.095117569,396.81036,639.21814
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,0.36905762285459787,7.067421934351118,-7.789055824,3297.9797,1419.3728
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,0.42790459253592417,7.141754949482711,-7.790949345,3322.7783,1390.9674
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,0.19561392057221383,6.993088919219522,-7.816845417,3249.285,1426.136
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,0.091751888,7.976091413309983,-7.798826694,3339.9622,1046.0212
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,0.1200267247040756,7.886126023012004,-7.795101643,3336.3025,1086.7362
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,0.3050983846769668,7.934964377745193,-7.798888683,3393.029,1087.6512
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,0.27939398790476844,8.022359328,-7.806166172,3395.3164,1044.1913
N910A6_ch02_main_20251001180001_20251001180626.tiff,2,NVR1_N910A6_ch2_main,-3.883007528,5.990729671144998,-8.074679375,1493.8253,1392.9554
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-3.705222386,12.28180623,-8.076863289,2484.848,460.18106
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-5.598885816,12.236219155072334,-8.074953079,1620.6249,274.42093
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-5.511422347,12.257494052518826,-8.073150635,1674.3387,268.89157
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-6.51639596,11.993208033425393,-8.116285324,1204.8397,301.16635
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-6.651057308,11.956482211460909,-8.07159996,1146.5232,306.68277
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-6.606170192,12.097264528993804,-8.068811417,1180.4098,248.3662
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-6.465727672,11.274655850205765,-8.07891655,1125.637,608.17474
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-6.014855595,11.720853048279942,-8.150294304,1381.7083,456.5135
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-5.924890299,11.74527220020836,-8.140202522,1429.7253,454.98914
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-5.442869899,11.706710596411087,-8.122974396,1627.6578,503.2303
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-8.471093372,12.170828185153221,-8.100007057,593.8914,158.40144
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-8.290164377,11.38616715890039,-8.093968391,540.4373,451.25958
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-8.216077845,11.092461090764562,-8.092352867,533.5529,538.2534
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-8.0223522,10.298879073293781,-8.090532303,506.0349,892.5213
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-9.062958292,9.50100655,-7.790140152,162.42441,1104.4342
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-8.865059156,8.671766251479786,-7.788889885,186.53897,1423.5457
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-5.98835069,8.111203365,-8.066287994,1074.9431,2001.8402
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-2.164720145,10.597134911994639,-8.123414993,2931.8528,1373.0088
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-2.061155925,10.623689840533338,-8.115819931,2973.5173,1367.3273
