image_name,channel,camera_name,X,Y,Z,col_sample,row_sample
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266509.4828,4691277.712,177.8492584,738.6862697,2028.759934
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266511.3572,4691282.637,177.9017181,1695.738078,184.0165359
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266511.8116,4691281.725,177.8710785,1821.909721,615.5003779
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266511.8456,4691281.794,177.8701172,1841.994962,586.6824232
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266512.0973,4691280.233,177.8719482,1832.570939,1322.053488
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266512.1807,4691280.134,177.8706818,1863.658823,1372.098004
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266512.3268,4691278.73,177.8703003,1828.40719,1948.989756
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266512.4697,4691278.467,177.8698425,1869.450944,2048.54269
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266514.2298,4691283.553,177.853775,2869.339805,141.0549366
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266514.3422,4691282.996,177.8583527,2896.189718,343.4789972
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266514.5249,4691282.054,177.8559265,2930.845421,720.9869718
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266514.6998,4691281.203,177.8508606,2937.805188,1070.82255
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266514.8215,4691280.545,177.8493042,2926.117231,1339.954907
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266515.0367,4691279.502,177.8542633,2897.79398,1728.836213
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266515.1211,4691279.057,177.8535461,2875.134529,1879.237216
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266515.2167,4691278.63,177.8526917,2852.659246,2016.366424
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266515.8402,4691282.159,178.1650391,3349.396841,785.7773647
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266515.9117,4691280.701,178.1501007,3290.064792,1337.364466
NVR1_N910A6_ch6_main.tiff,6,NVR1_N910A6_ch6_main,266516.066,4691279.275,178.1585846,3192.826192,1839.064835
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266506.3968,4691285.415,178.1637268,406.8473359,374.4017042
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266507.0376,4691282.696,178.1721954,338.8748609,1491.962428
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266507.3947,4691281.172,178.1633453,436.2295143,2051.35141
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266507.8482,4691285.946,177.853714,933.8471621,263.5607156
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266507.9717,4691285.544,177.8552246,918.8047934,424.8019158
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266508.2439,4691284.44,177.8590851,879.6762879,913.3752087
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266508.2974,4691284.166,177.8563232,870.9435744,1042.91046
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266508.5043,4691282.973,177.8580322,848.9941324,1572.055832
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266508.6487,4691282.234,177.8583984,868.627508,1876.98314
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266508.784,4691281.482,177.8551331,901.42758,2144.873682
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266510.6314,4691286.658,177.8820801,2156.952748,193.8379986
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266510.9156,4691286.206,177.8805237,2239.738872,410.758603
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266511.0736,4691285.067,177.8775177,2196.256527,938.4777553
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266511.256,4691287.211,177.8348389,2466.555379,74.85103635
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266511.3173,4691284.749,177.8722229,2271.357864,1123.611282
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266511.3532,4691282.633,177.9030762,2033.040132,2072.659774
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266511.3891,4691283.429,177.8731842,2146.2494,1743.19219
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266511.5226,4691283.226,177.8736267,2179.433712,1841.871853
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266513.3167,4691287.944,177.8500824,3173.364591,147.0624285
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266513.3731,4691287.701,177.8515778,3189.374565,223.4736721
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266513.586,4691286.67,177.8469391,3242.86958,591.0340512
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266513.6314,4691286.445,177.8466034,3248.428599,679.4729904
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266513.9504,4691284.965,177.8475037,3253.394887,1287.235579
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266514.2242,4691283.553,177.853775,3176.738076,1844.034471
NVR1_N910A6_ch7_main.tiff,7,NVR1_N910A6_ch7_main,266514.3439,4691283.001,177.8590546,3130.931878,2035.51039
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266505.3817,4691290.085,178.1680603,413.4262072,13.46134164
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266505.7277,4691288.436,178.155365,290.1023523,588.207779
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266506.0925,4691286.989,178.1607819,278.2719621,1177.18494
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266506.3901,4691285.419,178.1637573,349.3048317,1797.251637
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266506.9923,4691289.169,177.8471985,748.9971219,353.1194393
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266507.0581,4691288.887,177.8495026,737.3535038,464.461537
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266507.2984,4691287.981,177.8533783,725.1783597,858.7445003
NVR1_N910A6_ch8_main.tiff,8,NVR1_N910A6_ch8_main,266507.4405,4691287.375,177.8435822,730.7025638,1138.046755
