camera_name,X,Y,Z,col_sample,row_sample
NVR2_N910A6_ch2_main,-11.19865283,35.79860644531093,-8.07966423,2713.2670096054676,1563.807105128079
NVR2_N910A6_ch2_main,-8.512987548,37.59640429687215,-8.100310326,3935.750290557698,1089.6523486649098
NVR2_N910A6_ch2_main,-8.132332033,36.08081836,-8.10188961,3914.9717102467603,1752.1741240097758
NVR2_N910A6_ch2_main,-7.875464355,35.05062548827993,-8.100780487,3849.0010062467613,2179.4132597519633
NVR2_N910A6_ch2_main,-7.65958789,34.196436035156175,-8.096508026,3776.6298861199703,2490.8259437521974
NVR2_N910A6_ch2_main,-8.990843994,39.56008349608521,-8.1095047,3840.334151646538,308.0625496384036
NVR2_N910A6_ch2_main,-11.50299853,37.87888720702497,-8.103832245,2839.552547114619,499.00789181368293
NVR2_N910A6_ch2_main,-14.83877734,35.86972949218196,-8.093891144,956.6641577864972,985.7216244095523
NVR2_N910A6_ch2_main,-15.4999187,37.98962695311626,-8.088256836,1095.7493764316337,32.84690405127634
NVR2_N910A6_ch2_main,-16.76440478,37.82943408202308,-7.780107975,658.3278391315073,6.255689798928756
NVR2_N910A6_ch2_main,-16.0314751,35.19205126952529,-7.783596516,418.1683700702023,1125.3182419695972
NVR2_N910A6_ch2_main,-15.80464282,34.30896289,-7.776558876,405.3564168440872,1549.4977628171418
NVR2_N910A6_ch2_main,-15.55906055,33.424919921874846,-7.781403542,437.1956665541872,1962.4006543537494
NVR2_N910A6_ch2_main,-14.18443042,33.72581347655713,-8.09011364,982.4608965102692,2082.7776245865616
