camera_name,X,Y,Z,col_sample,row_sample
NVR1_N910A6_ch1_main,-2.813935609,1.893752750695629,-8.119609833,1543.0395976661728,2099.006643990087
NVR1_N910A6_ch1_main,-3.605592435,1.6852737291490891,-8.135971069,1140.076718923108,2052.439588639435
NVR1_N910A6_ch1_main,-4.260048558,1.270330830929008,-8.072817802,872.5794714895991,2083.803280788936
NVR1_N910A6_ch1_main,-6.467811196,-0.178747859,-7.786083221,219.55140792090867,2130.393417801345
NVR1_N910A6_ch1_main,-7.083419113,1.5984239226048202,-7.792026043,89.58416930260205,1502.2074332268205
NVR1_N910A6_ch1_main,-7.056973812,1.5243770804720669,-7.793139458,87.08010798860971,1526.4688951608384
NVR1_N910A6_ch1_main,-7.221195319,2.555144140839979,-7.774570942,98.78564780658144,1152.7159604168075
NVR1_N910A6_ch1_main,-7.128839238,2.502809028463693,-7.775325775,109.42905499656842,1176.1877277888232
NVR1_N910A6_ch1_main,-7.279687504,2.467405864209146,-7.773238659,84.96480386460468,1173.1032332268207
NVR1_N910A6_ch1_main,-7.687467636,4.323923663718082,-7.783725262,201.40641372236962,479.924497788823
NVR1_N910A6_ch1_main,-7.912239535,5.139931162909822,-7.786174774,284.6038583351925,210.50352951752603
NVR1_N910A6_ch1_main,-4.719054643,3.3215655957669035,-8.055655479,870.0049982502251,1167.1082712928026
NVR1_N910A6_ch1_main,-6.381609525,3.994186666110981,-8.074741364,459.5530998201861,697.2569332268204
NVR1_N910A6_ch1_main,-5.430795665,5.917456715944969,-8.059161186,1039.7304792743407,49.285633345069016
NVR1_N910A6_ch1_main,-2.556211772,5.194979783807063,-8.071528435,2162.837620480005,500.80080314723364
NVR1_N910A6_ch1_main,-0.092489456,5.885525143158971,-8.095290184,3121.7327223002894,720.7202474247661
NVR1_N910A6_ch1_main,0.085251706,7.971335978909692,-7.797993183,3249.235192798893,79.89031858074549
NVR1_N910A6_ch1_main,0.117157535336446,7.893343952791746,-7.795101643,3251.599718180507,93.23232155897517
NVR1_N910A6_ch1_main,0.4215774126932956,7.140156404716604,-7.790985584,3346.7277658042685,355.5711963667429
NVR1_N910A6_ch1_main,0.6948252062429674,6.188228999397603,-7.802196026,3402.81267879631,707.1582100527505
NVR1_N910A6_ch1_main,0.905764886,5.3861408476677255,-7.794316769,3432.9915951103026,1043.632707242738
NVR1_N910A6_ch1_main,1.0515858444850892,4.426338937888574,-7.803527355,3399.963605986298,1429.5450746147535
NVR1_N910A6_ch1_main,1.0707095003454017,4.349844313943322,-7.798618317,3396.466005986297,1460.8538583007612
NVR1_N910A6_ch1_main,1.5751976678147912,3.628241897698796,-7.790495872,3385.906167920315,1782.2535876067946
NVR1_N910A6_ch1_main,1.7421584542025812,2.711307160725052,-7.80145359,3339.231852960173,2106.5513596985757
NVR1_N910A6_ch1_main,1.7666364388423972,2.623885782110112,-7.799031734,3331.0521263306478,2132.251129213242
NVR1_N910A6_ch1_main,-7.553320385,3.377464974938274,-7.780880928,109.5833704345659,817.5574332268204
NVR1_N910A6_ch1_main,-7.52936747,3.294960493604275,-7.777501583,110.99360806255032,847.4205897228412
